# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2660       7.555117522112e-12       2.537580316036e-13      -6.367334814221e-13       0.000000000000e+00       9.395027238044e-17       2.481756581662e-17      -1.086641400695e-18 
 2661       7.550982467845e-12       2.517116015027e-13      -6.332515125729e-13       0.000000000000e+00       9.377749628407e-17       2.474809978925e-17      -1.081954588014e-18 
 2662       7.546631872928e-12       2.496757918022e-13      -6.296895875663e-13       0.000000000000e+00       9.360507066938e-17       2.467903073411e-17      -1.077659551407e-18 
 2663       7.542063143843e-12       2.476510807646e-13      -6.260492761090e-13       0.000000000000e+00       9.343299478275e-17       2.461035662276e-17      -1.073674533966e-18 
 2664       7.537273680337e-12       2.456379480241e-13      -6.223321530100e-13       0.000000000000e+00       9.326126786543e-17       2.454207541822e-17      -1.069917531158e-18 
 2665       7.532260875414e-12       2.436368745881e-13      -6.185397981858e-13       0.000000000000e+00       9.308988915350e-17       2.447418507498e-17      -1.066306290594e-18 
 2666       7.527022115332e-12       2.416483428382e-13      -6.146737966650e-13       0.000000000000e+00       9.291885787787e-17       2.440668353898e-17      -1.062758311792e-18 
 2667       7.521554779593e-12       2.396728365317e-13      -6.107357385934e-13       0.000000000000e+00       9.274817326431e-17       2.433956874764e-17      -1.059190845948e-18 
 2668       7.515856240941e-12       2.377108408027e-13      -6.067272192388e-13       0.000000000000e+00       9.257783453340e-17       2.427283862980e-17      -1.055520895702e-18 
 2669       7.509923865352e-12       2.357628421635e-13      -6.026498389959e-13       0.000000000000e+00       9.240784090055e-17       2.420649110573e-17      -1.051665214903e-18 
 2670       7.503755012034e-12       2.338293285057e-13      -5.985052033913e-13       0.000000000000e+00       9.223819157599e-17       2.414052408713e-17      -1.047540308379e-18 
 2671       7.497347033413e-12       2.319107891016e-13      -5.942949230883e-13       0.000000000000e+00       9.206888576475e-17       2.407493547714e-17      -1.043062431701e-18 
 2672       7.490697275134e-12       2.300077146055e-13      -5.900206138919e-13       0.000000000000e+00       9.189992266667e-17       2.400972317026e-17      -1.038147590951e-18 
 2673       7.483803076052e-12       2.281205970548e-13      -5.856838967536e-13       0.000000000000e+00       9.173130147639e-17       2.394488505242e-17      -1.032711542493e-18 
 2674       7.476661768225e-12       2.262499298715e-13      -5.812863977765e-13       0.000000000000e+00       9.156302138335e-17       2.388041900094e-17      -1.026669792731e-18 
 2675       7.469270676909e-12       2.243962078631e-13      -5.768297482199e-13       0.000000000000e+00       9.139508157176e-17       2.381632288450e-17      -1.019937597886e-18 
 2676       7.461627120554e-12       2.225599272244e-13      -5.723155845045e-13       0.000000000000e+00       9.122748122062e-17       2.375259456317e-17      -1.012429963756e-18 
 2677       7.453728410796e-12       2.207415855381e-13      -5.677455482171e-13       0.000000000000e+00       9.106021950372e-17       2.368923188838e-17      -1.004061645485e-18 
 2678       7.445571852449e-12       2.189416817766e-13      -5.631212861157e-13       0.000000000000e+00       9.089329558958e-17       2.362623270290e-17      -9.947471473326e-19 
 2679       7.437154743504e-12       2.171607163033e-13      -5.584444501343e-13       0.000000000000e+00       9.072670864153e-17       2.356359484086e-17      -9.844007224364e-19 
 2680       7.428474375118e-12       2.153991908732e-13      -5.537166973876e-13       0.000000000000e+00       9.056045781763e-17       2.350131612773e-17      -9.729363725822e-19 
 2681       7.419528031612e-12       2.136576086349e-13      -5.489396901764e-13       0.000000000000e+00       9.039454227070e-17       2.343939438028e-17      -9.602678479703e-19 
 2682       7.410312990462e-12       2.119364741316e-13      -5.441150959920e-13       0.000000000000e+00       9.022896114829e-17       2.337782740664e-17      -9.463086469817e-19 
 2683       7.400826522296e-12       2.102362933022e-13      -5.392445875215e-13       0.000000000000e+00       9.006371359271e-17       2.331661300620e-17      -9.309720159461e-19 
 2684       7.391065890883e-12       2.085575734829e-13      -5.343298426523e-13       0.000000000000e+00       8.989879874100e-17       2.325574896970e-17      -9.141709489082e-19 
 2685       7.381028353133e-12       2.069008234080e-13      -5.293725444775e-13       0.000000000000e+00       8.973421572491e-17       2.319523307914e-17      -8.958181873949e-19 
 2686       7.370711159088e-12       2.052665532118e-13      -5.243743813003e-13       0.000000000000e+00       8.956996367094e-17       2.313506310781e-17      -8.758262201824e-19 
 2687       7.360111551915e-12       2.036552744293e-13      -5.193370466392e-13       0.000000000000e+00       8.940604170029e-17       2.307523682028e-17      -8.541072830631e-19 
 2688       7.349226767902e-12       2.020674999975e-13      -5.142622392331e-13       0.000000000000e+00       8.924244892886e-17       2.301575197239e-17      -8.305733586125e-19 
 2689       7.338054803687e-12       2.005036729365e-13      -5.091516627414e-13       0.000000000000e+00       8.907918451211e-17       2.295660113517e-17      -8.051672049345e-19 
 2690       7.326596722518e-12       1.989639519637e-13      -5.040070248342e-13       0.000000000000e+00       8.891624777979e-17       2.289775613589e-17      -7.779556269917e-19 
 2691       7.314854360542e-12       1.974484247142e-13      -4.988300381073e-13       0.000000000000e+00       8.875363810192e-17       2.283918353227e-17      -7.490367127664e-19 
 2692       7.302829560716e-12       1.959571789557e-13      -4.936224203910e-13       0.000000000000e+00       8.859135484400e-17       2.278084978076e-17      -7.185088506958e-19 
 2693       7.290524172811e-12       1.944903025883e-13      -4.883858947545e-13       0.000000000000e+00       8.842939736704e-17       2.272272123641e-17      -6.864707299535e-19 
 2694       7.277940053425e-12       1.930478836448e-13      -4.831221895114e-13       0.000000000000e+00       8.826776502747e-17       2.266476415281e-17      -6.530213407308e-19 
 2695       7.265079065981e-12       1.916300102908e-13      -4.778330382242e-13       0.000000000000e+00       8.810645717726e-17       2.260694468196e-17      -6.182599745193e-19 
 2696       7.251943080742e-12       1.902367708244e-13      -4.725201797094e-13       0.000000000000e+00       8.794547316379e-17       2.254922887424e-17      -5.822862243919e-19 
 2697       7.238533974813e-12       1.888682536770e-13      -4.671853580423e-13       0.000000000000e+00       8.778481232994e-17       2.249158267821e-17      -5.451999852851e-19 
 2698       7.224853632148e-12       1.875245474126e-13      -4.618303225620e-13       0.000000000000e+00       8.762447401403e-17       2.243397194063e-17      -5.071014542802e-19 
 2699       7.210903943561e-12       1.862057407284e-13      -4.564568278763e-13       0.000000000000e+00       8.746445754983e-17       2.237636240629e-17      -4.680911308855e-19 
 2700       7.196686806725e-12       1.849119224548e-13      -4.510666338664e-13       0.000000000000e+00       8.730476226656e-17       2.231871971792e-17      -4.282698173179e-19 
 2701       7.182204126186e-12       1.836431815553e-13      -4.456615056921e-13       0.000000000000e+00       8.714538748887e-17       2.226100941616e-17      -3.877386187846e-19 
 2702       7.167457813367e-12       1.823996071266e-13      -4.402432137964e-13       0.000000000000e+00       8.698633253688e-17       2.220319693936e-17      -3.465989437647e-19 
 2703       7.152449786573e-12       1.811812883989e-13      -4.348135339107e-13       0.000000000000e+00       8.682759672610e-17       2.214524762359e-17      -3.049525042913e-19 
 2704       7.137181971001e-12       1.799883147359e-13      -4.293742470594e-13       0.000000000000e+00       8.666917936749e-17       2.208712670247e-17      -2.629013162331e-19 
 2705       7.121656298743e-12       1.788207756347e-13      -4.239271395651e-13       0.000000000000e+00       8.651107976742e-17       2.202879930713e-17      -2.205476995760e-19 
 2706       7.105874708798e-12       1.776787607262e-13      -4.184740030532e-13       0.000000000000e+00       8.635329722767e-17       2.197023046605e-17      -1.779942787049e-19 
 2707       7.089839147072e-12       1.765623597746e-13      -4.130166344571e-13       0.000000000000e+00       8.619583104545e-17       2.191138510505e-17      -1.353439826856e-19 
 2708       7.073551566390e-12       1.754716626785e-13      -4.075568360230e-13       0.000000000000e+00       8.603868051336e-17       2.185222804712e-17      -9.270004554640e-20 
 2709       7.057013926502e-12       1.744067594697e-13      -4.020964153145e-13       0.000000000000e+00       8.588184491939e-17       2.179272401236e-17      -5.016600655995e-20 
 2710       7.040228194086e-12       1.733677403145e-13      -3.966371852179e-13       0.000000000000e+00       8.572532354695e-17       2.173283761788e-17      -7.845710524852e-21 
 2711       7.023196342761e-12       1.723546955128e-13      -3.911809639471e-13       0.000000000000e+00       8.556911567482e-17       2.167253337771e-17       3.415669195247e-20 
 2712       7.005920353087e-12       1.713677154990e-13      -3.857295750483e-13       0.000000000000e+00       8.541322057717e-17       2.161177570271e-17       7.573674417609e-20 
 2713       6.988402212576e-12       1.704068908413e-13      -3.802848474046e-13       0.000000000000e+00       8.525763752355e-17       2.155052890044e-17       1.167896830788e-19 
 2714       6.970643915699e-12       1.694723122425e-13      -3.748486152419e-13       0.000000000000e+00       8.510236577888e-17       2.148875717512e-17       1.572104389403e-19 
 2715       6.952647463889e-12       1.685640705396e-13      -3.694227181326e-13       0.000000000000e+00       8.494740460344e-17       2.142642462748e-17       1.968936351057e-19 
 2716       6.934414865551e-12       1.676822567039e-13      -3.640090010014e-13       0.000000000000e+00       8.479275325290e-17       2.136349525472e-17       2.357335877035e-19 
 2717       6.915948136069e-12       1.668269618416e-13      -3.586093141297e-13       0.000000000000e+00       8.463841097827e-17       2.129993295037e-17       2.736243053638e-19 
 2718       6.897249297811e-12       1.659982771931e-13      -3.532255131607e-13       0.000000000000e+00       8.448437702590e-17       2.123570150421e-17       3.104594889370e-19 
 2719       6.878320380135e-12       1.651962941338e-13      -3.478594591044e-13       0.000000000000e+00       8.433065063751e-17       2.117076460220e-17       3.461325312116e-19 
 2720       6.859163419398e-12       1.644211041736e-13      -3.425130183422e-13       0.000000000000e+00       8.417723105016e-17       2.110508582633e-17       3.805365166325e-19 
 2721       6.839780458962e-12       1.636727989574e-13      -3.371880626320e-13       0.000000000000e+00       8.402411749623e-17       2.103862865458e-17       4.135642210196e-19 
 2722       6.820173549201e-12       1.629514702650e-13      -3.318864691132e-13       0.000000000000e+00       8.387130920345e-17       2.097135646081e-17       4.451081112856e-19 
 2723       6.800344747505e-12       1.622572100113e-13      -3.266101203113e-13       0.000000000000e+00       8.371880539487e-17       2.090323251464e-17       4.750603451546e-19 
 2724       6.780296118291e-12       1.615901102461e-13      -3.213609041431e-13       0.000000000000e+00       8.356660528887e-17       2.083421998139e-17       5.033127708801e-19 
 2725       6.760029733007e-12       1.609502631545e-13      -3.161407139214e-13       0.000000000000e+00       8.341470809912e-17       2.076428192196e-17       5.297569269637e-19 
 2726       6.739547670139e-12       1.603377610569e-13      -3.109514483600e-13       0.000000000000e+00       8.326311303464e-17       2.069338129275e-17       5.542840418726e-19 
 2727       6.718852015219e-12       1.597526964090e-13      -3.057950115786e-13       0.000000000000e+00       8.311181929973e-17       2.062148094556e-17       5.767850337585e-19 
 2728       6.697945253945e-12       1.591951026382e-13      -3.006731584855e-13       0.000000000000e+00       8.296082613389e-17       2.054854946004e-17       5.971835522925e-19 
